programme,year,section,venue,faculty,day,period,time,subject,rotation_venues
AI,II Year,II/IV/AI A,NA 209,FACULTY OF ENGINEERING AND TECHNOLOGY,FRI,4,11:10-12:00,21CSC202J / OS,
AI,II Year,II/IV/AI A,NA 209,FACULTY OF ENGINEERING AND TECHNOLOGY,FRI,5,12:40-1:30,21CSC204J/DAA,
AI,II Year,II/IV/AI A,NA 209,FACULTY OF ENGINEERING AND TECHNOLOGY,FRI,6,1:30-2:20,,
AI,II Year,II/IV/AI A,NA 209,FACULTY OF ENGINEERING AND TECHNOLOGY,FRI,7,2:20-3:05,,
AI,II Year,II/IV/AI A,NA 209,FACULTY OF ENGINEERING AND TECHNOLOGY,FRI,8,3:05-3:50,,
AI,II Year,II/IV/AI B,NA 201,FACULTY OF ENGINEERING AND TECHNOLOGY,MON,1,8:30-9:20,21AIC202J/NNML,
AI,II Year,II/IV/AI B,NA 201,FACULTY OF ENGINEERING AND TECHNOLOGY,MON,2,9:20-10:10,,
AI,II Year,II/IV/AI B,NA 201,FACULTY OF ENGINEERING AND TECHNOLOGY,MON,3,10:20-11:10,21AIS201J/FAI,
AI,II Year,II/IV/AI B,NA 201,FACULTY OF ENGINEERING AND TECHNOLOGY,MON,4,11:10-12:00,,
AI,II Year,II/IV/AI B,NA 201,FACULTY OF ENGINEERING AND TECHNOLOGY,MON,5,12:40-1:30,21CSC202J / OS,
AI,II Year,II/IV/AI B,NA 201,FACULTY OF ENGINEERING AND TECHNOLOGY,MON,6,1:30-2:20,21MAB304T/PAS,
AI,II Year,II/IV/AI B,NA 201,FACULTY OF ENGINEERING AND TECHNOLOGY,MON,7,2:20-3:05,21PDH201T/SE,
AI,II Year,II/IV/AI B,NA 201,FACULTY OF ENGINEERING AND TECHNOLOGY,MON,8,3:05-3:50,,
AI,II Year,II/IV/AI B,NA 201,FACULTY OF ENGINEERING AND TECHNOLOGY,TUE,1,8:30-9:20,,
AI,II Year,II/IV/AI B,NA 201,FACULTY OF ENGINEERING AND TECHNOLOGY,TUE,2,9:20-10:10,,
AI,II Year,II/IV/AI B,NA 201,FACULTY OF ENGINEERING AND TECHNOLOGY,TUE,3,10:20-11:10,,
AI,II Year,II/IV/AI B,NA 201,FACULTY OF ENGINEERING AND TECHNOLOGY,TUE,4,11:10-12:00,,
AI,II Year,II/IV/AI B,NA 201,FACULTY OF ENGINEERING AND TECHNOLOGY,TUE,5,12:40-1:30,21CSC202J / OS,
AI,II Year,II/IV/AI B,NA 201,FACULTY OF ENGINEERING AND TECHNOLOGY,TUE,6,1:30-2:20,,
AI,II Year,II/IV/AI B,NA 201,FACULTY OF ENGINEERING AND TECHNOLOGY,TUE,7,2:20-3:05,21CSC204J/DAA,
AI,II Year,II/IV/AI B,NA 201,FACULTY OF ENGINEERING AND TECHNOLOGY,TUE,8,3:05-3:50,,
AI,II Year,II/IV/AI B,NA 201,FACULTY OF ENGINEERING AND TECHNOLOGY,WED,1,8:30-9:20,21MAB304T/PAS,
