programme,year,section,venue,faculty,day,period,time,subject,rotation_venues
MECH,I Year,MECH A,"ADMIN - 7th Floor - CAD LAB, ADMIN 307, B-V - Chemistry Lab",,FRI,2,9:20-10:10,"21CSS101J
(ADMIN 307)","ADMIN - 7th Floor - CAD LAB; ADMIN 307; B-V - Chemistry Lab; BMS 7th Floor, Programming LAB"
MECH,I Year,MECH A,"ADMIN - 7th Floor - CAD LAB, ADMIN 307, B-V - Chemistry Lab",,FRI,3,10:20-11:10,"21MAB102T 
(ADMIN 307)","ADMIN - 7th Floor - CAD LAB; ADMIN 307; B-V - Chemistry Lab; BMS 7th Floor, Programming LAB"
MECH,I Year,MECH A,"ADMIN - 7th Floor - CAD LAB, ADMIN 307, B-V - Chemistry Lab",,FRI,4,11:10-12:00,"21CYM101T
(ADMIN 307)","ADMIN - 7th Floor - CAD LAB; ADMIN 307; B-V - Chemistry Lab; BMS 7th Floor, Programming LAB"
MECH,I Year,MECH A,"ADMIN - 7th Floor - CAD LAB, ADMIN 307, B-V - Chemistry Lab",,FRI,5,12:40-1:30,,"ADMIN - 7th Floor - CAD LAB; ADMIN 307; B-V - Chemistry Lab; BMS 7th Floor, Programming LAB"
MECH,I Year,MECH A,"ADMIN - 7th Floor - CAD LAB, ADMIN 307, B-V - Chemistry Lab",,FRI,6,1:30-2:20,,"ADMIN - 7th Floor - CAD LAB; ADMIN 307; B-V - Chemistry Lab; BMS 7th Floor, Programming LAB"
MECH,I Year,MECH A,"ADMIN - 7th Floor - CAD LAB, ADMIN 307, B-V - Chemistry Lab",,FRI,7,2:20-3:05,,"ADMIN - 7th Floor - CAD LAB; ADMIN 307; B-V - Chemistry Lab; BMS 7th Floor, Programming LAB"
MECH,I Year,MECH A,"ADMIN - 7th Floor - CAD LAB, ADMIN 307, B-V - Chemistry Lab",,FRI,8,3:05-3:50,,"ADMIN - 7th Floor - CAD LAB; ADMIN 307; B-V - Chemistry Lab; BMS 7th Floor, Programming LAB"
MECH,II Year,MECH A,"ADMIN - 7th Floor - CAD LAB, EB - Dynamics Lab / EB-FM Lab, EB-HMT LAB",,MON,1,8:30-9:20,"21LEM202T
(EB-HMT LAB)",ADMIN - 7th Floor - CAD LAB; EB - Dynamics Lab / EB-FM Lab; EB-HMT LAB; EB-HMT LAB / B-V - MP LAB
MECH,II Year,MECH A,"ADMIN - 7th Floor - CAD LAB, EB - Dynamics Lab / EB-FM Lab, EB-HMT LAB",,MON,2,9:20-10:10,"21MEC205T 
(EB-HMT LAB)",ADMIN - 7th Floor - CAD LAB; EB - Dynamics Lab / EB-FM Lab; EB-HMT LAB; EB-HMT LAB / B-V - MP LAB
MECH,II Year,MECH A,"ADMIN - 7th Floor - CAD LAB, EB - Dynamics Lab / EB-FM Lab, EB-HMT LAB",,MON,3,10:20-11:10,"21MEC206T
(EB-HMT LAB)",ADMIN - 7th Floor - CAD LAB; EB - Dynamics Lab / EB-FM Lab; EB-HMT LAB; EB-HMT LAB / B-V - MP LAB
