programme,year,section,venue,faculty,day,period,time,subject,rotation_venues
Bio-Med,I Year,I/II/A,AD 701,FACULTY OF ENGINEERING AND TECHNOLOGY,WED,3,10:20-11:10,,
Bio-Med,I Year,I/II/A,AD 701,FACULTY OF ENGINEERING AND TECHNOLOGY,WED,4,11:10-12:00,21CYM101T,
Bio-Med,I Year,I/II/A,AD 701,FACULTY OF ENGINEERING AND TECHNOLOGY,WED,5,12:40-1:30,,
Bio-Med,I Year,I/II/A,AD 701,FACULTY OF ENGINEERING AND TECHNOLOGY,WED,6,1:30-2:20,,
Bio-Med,I Year,I/II/A,AD 701,FACULTY OF ENGINEERING AND TECHNOLOGY,WED,7,2:20-3:05,,
Bio-Med,I Year,I/II/A,AD 701,FACULTY OF ENGINEERING AND TECHNOLOGY,WED,8,3:05-3:50,,
Bio-Med,I Year,I/II/A,AD 701,FACULTY OF ENGINEERING AND TECHNOLOGY,THU,1,8:30-9:20,21MAB102T,
Bio-Med,I Year,I/II/A,AD 701,FACULTY OF ENGINEERING AND TECHNOLOGY,THU,2,9:20-10:10,21CSS101J LAB,
Bio-Med,I Year,I/II/A,AD 701,FACULTY OF ENGINEERING AND TECHNOLOGY,THU,3,10:20-11:10,21LEH101T,
Bio-Med,I Year,I/II/A,AD 701,FACULTY OF ENGINEERING AND TECHNOLOGY,THU,4,11:10-12:00,,
Bio-Med,I Year,I/II/A,AD 701,FACULTY OF ENGINEERING AND TECHNOLOGY,THU,5,12:40-1:30,,
Bio-Med,I Year,I/II/A,AD 701,FACULTY OF ENGINEERING AND TECHNOLOGY,THU,6,1:30-2:20,,
Bio-Med,I Year,I/II/A,AD 701,FACULTY OF ENGINEERING AND TECHNOLOGY,THU,7,2:20-3:05,,
Bio-Med,I Year,I/II/A,AD 701,FACULTY OF ENGINEERING AND TECHNOLOGY,THU,8,3:05-3:50,,
Bio-Med,I Year,I/II/A,AD 701,FACULTY OF ENGINEERING AND TECHNOLOGY,FRI,1,8:30-9:20,21CYB101J,
Bio-Med,I Year,I/II/A,AD 701,FACULTY OF ENGINEERING AND TECHNOLOGY,FRI,2,9:20-10:10,21PDM102L,
Bio-Med,I Year,I/II/A,AD 701,FACULTY OF ENGINEERING AND TECHNOLOGY,FRI,3,10:20-11:10,21BTB104T,
Bio-Med,I Year,I/II/A,AD 701,FACULTY OF ENGINEERING AND TECHNOLOGY,FRI,4,11:10-12:00,DEPARTMENT ACTIVITY,
Bio-Med,I Year,I/II/A,AD 701,FACULTY OF ENGINEERING AND TECHNOLOGY,FRI,5,12:40-1:30,,
Bio-Med,I Year,I/II/A,AD 701,FACULTY OF ENGINEERING AND TECHNOLOGY,FRI,6,1:30-2:20,,
Bio-Med,I Year,I/II/A,AD 701,FACULTY OF ENGINEERING AND TECHNOLOGY,FRI,7,2:20-3:05,,
Bio-Med,I Year,I/II/A,AD 701,FACULTY OF ENGINEERING AND TECHNOLOGY,FRI,8,3:05-3:50,,
Bio-Med,II Year,II/III/A,"Rotation: LH 401, LH 402, LH 403",FACULTY OF ENGINEERING AND TECHNOLOGY,MON,1,8:30-9:20,21BMC205J/21BMC207J,LH 401; LH 402; LH 403; LH 504
Bio-Med,II Year,II/III/A,"Rotation: LH 401, LH 402, LH 403",FACULTY OF ENGINEERING AND TECHNOLOGY,MON,2,9:20-10:10,21LEM202T           LH 401,LH 401; LH 402; LH 403; LH 504
Bio-Med,II Year,II/III/A,"Rotation: LH 401, LH 402, LH 403",FACULTY OF ENGINEERING AND TECHNOLOGY,MON,3,10:20-11:10,21BMC206J                   LH 401,LH 401; LH 402; LH 403; LH 504
Bio-Med,II Year,II/III/A,"Rotation: LH 401, LH 402, LH 403",FACULTY OF ENGINEERING AND TECHNOLOGY,MON,4,11:10-12:00,21MAB202T      LH 401,LH 401; LH 402; LH 403; LH 504
Bio-Med,II Year,II/III/A,"Rotation: LH 401, LH 402, LH 403",FACULTY OF ENGINEERING AND TECHNOLOGY,MON,5,12:40-1:30,21BME264T       LH 401,LH 401; LH 402; LH 403; LH 504
Bio-Med,II Year,II/III/A,"Rotation: LH 401, LH 402, LH 403",FACULTY OF ENGINEERING AND TECHNOLOGY,MON,6,1:30-2:20,21CSE206T          LH 401,LH 401; LH 402; LH 403; LH 504
Bio-Med,II Year,II/III/A,"Rotation: LH 401, LH 402, LH 403",FACULTY OF ENGINEERING AND TECHNOLOGY,MON,7,2:20-3:05,,LH 401; LH 402; LH 403; LH 504
Bio-Med,II Year,II/III/A,"Rotation: LH 401, LH 402, LH 403",FACULTY OF ENGINEERING AND TECHNOLOGY,MON,8,3:05-3:50,,LH 401; LH 402; LH 403; LH 504
Bio-Med,II Year,II/III/A,"Rotation: LH 401, LH 402, LH 403",FACULTY OF ENGINEERING AND TECHNOLOGY,TUE,1,8:30-9:20,21LEM202T                  LH 402,LH 401; LH 402; LH 403; LH 504
Bio-Med,II Year,II/III/A,"Rotation: LH 401, LH 402, LH 403",FACULTY OF ENGINEERING AND TECHNOLOGY,TUE,2,9:20-10:10,21BMC207J                    LH 402,LH 401; LH 402; LH 403; LH 504
Bio-Med,II Year,II/III/A,"Rotation: LH 401, LH 402, LH 403",FACULTY OF ENGINEERING AND TECHNOLOGY,TUE,3,10:20-11:10,21BMC207J/21BMC206J,LH 401; LH 402; LH 403; LH 504
Bio-Med,II Year,II/III/A,"Rotation: LH 401, LH 402, LH 403",FACULTY OF ENGINEERING AND TECHNOLOGY,TUE,4,11:10-12:00,21PDM202L                       LH 403,LH 401; LH 402; LH 403; LH 504
Bio-Med,II Year,II/III/A,"Rotation: LH 401, LH 402, LH 403",FACULTY OF ENGINEERING AND TECHNOLOGY,TUE,5,12:40-1:30,21MAB202T      LH 403,LH 401; LH 402; LH 403; LH 504
Bio-Med,II Year,II/III/A,"Rotation: LH 401, LH 402, LH 403",FACULTY OF ENGINEERING AND TECHNOLOGY,TUE,6,1:30-2:20,21CSE206T    LH 403,LH 401; LH 402; LH 403; LH 504
Bio-Med,II Year,II/III/A,"Rotation: LH 401, LH 402, LH 403",FACULTY OF ENGINEERING AND TECHNOLOGY,TUE,7,2:20-3:05,,LH 401; LH 402; LH 403; LH 504
Bio-Med,II Year,II/III/A,"Rotation: LH 401, LH 402, LH 403",FACULTY OF ENGINEERING AND TECHNOLOGY,TUE,8,3:05-3:50,,LH 401; LH 402; LH 403; LH 504
Bio-Med,II Year,II/III/A,"Rotation: LH 401, LH 402, LH 403",FACULTY OF ENGINEERING AND TECHNOLOGY,WED,1,8:30-9:20,21MAB202T                 LH 402,LH 401; LH 402; LH 403; LH 504
Bio-Med,II Year,II/III/A,"Rotation: LH 401, LH 402, LH 403",FACULTY OF ENGINEERING AND TECHNOLOGY,WED,2,9:20-10:10,21CSE206T                             LH 402,LH 401; LH 402; LH 403; LH 504
Bio-Med,II Year,II/III/A,"Rotation: LH 401, LH 402, LH 403",FACULTY OF ENGINEERING AND TECHNOLOGY,WED,3,10:20-11:10,21BME264T         LH 402,LH 401; LH 402; LH 403; LH 504
Bio-Med,II Year,II/III/A,"Rotation: LH 401, LH 402, LH 403",FACULTY OF ENGINEERING AND TECHNOLOGY,WED,4,11:10-12:00,21LEM202T           LH 402,LH 401; LH 402; LH 403; LH 504
Bio-Med,II Year,II/III/A,"Rotation: LH 401, LH 402, LH 403",FACULTY OF ENGINEERING AND TECHNOLOGY,WED,5,12:40-1:30,21BMC205J LH 402,LH 401; LH 402; LH 403; LH 504
Bio-Med,II Year,II/III/A,"Rotation: LH 401, LH 402, LH 403",FACULTY OF ENGINEERING AND TECHNOLOGY,WED,6,1:30-2:20,21BMC206J   LH 402,LH 401; LH 402; LH 403; LH 504
